sample_id,filename,channel,min,max,mean,original_length
ksas_m4_p08_i,4-8-i.csv,game_rot_vec_z,-0.713,0.807,-0.03716666666666663,36
ksas_m4_p08_i,4-8-i.csv,magn_field_x,-37.038,-0.508,-16.322388888888895,36
ksas_m4_p08_i,4-8-i.csv,magn_field_y,-33.832,34.5,4.647388888888888,36
ksas_m4_p08_i,4-8-i.csv,magn_field_z,3.523,30.238,20.066527777777782,36
ksas_m4_p09_d,4-9-d.csv,accelerometer_x,-1.255,13.565,5.778162162162161,37
ksas_m4_p09_d,4-9-d.csv,accelerometer_y,-15.002,1.48,-4.323918918918919,37
ksas_m4_p09_d,4-9-d.csv,accelerometer_z,-9.9,9.872,2.613513513513513,37
ksas_m4_p09_d,4-9-d.csv,gravity_x,0.634,9.463,4.154432432432432,37
ksas_m4_p09_d,4-9-d.csv,gravity_y,-6.62,-2.089,-4.778729729729729,37
ksas_m4_p09_d,4-9-d.csv,gravity_z,-7.559,7.83,-0.44427027027027055,37
ksas_m4_p09_d,4-9-d.csv,gyros_x,0.081,4.265,1.8794054054054057,37
ksas_m4_p09_d,4-9-d.csv,gyros_y,-11.13,0.688,-4.304729729729729,37
ksas_m4_p09_d,4-9-d.csv,gyros_z,-1.709,1.955,-0.1612432432432432,37
ksas_m4_p09_d,4-9-d.csv,lin_accel_x,-4.132,5.419,1.3692702702702702,37
ksas_m4_p09_d,4-9-d.csv,lin_accel_y,-8.793,6.211,0.21872972972973,37
ksas_m4_p09_d,4-9-d.csv,lin_accel_z,-3.001,8.373,1.8634594594594593,37
ksas_m4_p09_d,4-9-d.csv,game_rot_vec_x,-0.852,0.798,-0.1745405405405405,37
ksas_m4_p09_d,4-9-d.csv,game_rot_vec_y,-0.531,0.434,-0.10827027027027028,37
ksas_m4_p09_d,4-9-d.csv,game_rot_vec_z,-0.363,0.672,0.2946756756756757,37
ksas_m4_p09_d,4-9-d.csv,magn_field_x,-35.202,8.623,-13.491567567567568,37
ksas_m4_p09_d,4-9-d.csv,magn_field_y,20.488,37.766,30.362810810810817,37
ksas_m4_p09_d,4-9-d.csv,magn_field_z,-17.952,12.958,-3.3179729729729717,37
ksas_m4_p09_i,4-9-i.csv,accelerometer_x,-24.498,5.052,-4.852837209302326,43
ksas_m4_p09_i,4-9-i.csv,accelerometer_y,-25.421,11.873,-1.8631627906976738,43
ksas_m4_p09_i,4-9-i.csv,accelerometer_z,-18.052,5.342,-5.23046511627907,43
ksas_m4_p09_i,4-9-i.csv,gravity_x,-3.987,1.591,-1.2783720930232558,43
ksas_m4_p09_i,4-9-i.csv,gravity_y,-8.782,9.786,3.6385116279069787,43
ksas_m4_p09_i,4-9-i.csv,gravity_z,-9.168,2.897,-2.821046511627907,43
ksas_m4_p09_i,4-9-i.csv,gyros_x,-0.931,7.365,2.805976744186047,43
ksas_m4_p09_i,4-9-i.csv,gyros_y,-5.746,1.266,-2.1943255813953484,43
ksas_m4_p09_i,4-9-i.csv,gyros_z,-8.437,1.097,-2.2711627906976743,43
ksas_m4_p09_i,4-9-i.csv,lin_accel_x,-23.459,5.987,-4.2075813953488375,43
ksas_m4_p09_i,4-9-i.csv,lin_accel_y,-18.461,2.891,-6.745139534883722,43
ksas_m4_p09_i,4-9-i.csv,lin_accel_z,-11.382,3.367,-3.6955581395348833,43
ksas_m4_p09_i,4-9-i.csv,game_rot_vec_x,-0.744,0.566,-0.0365813953488372,43
ksas_m4_p09_i,4-9-i.csv,game_rot_vec_y,-0.913,0.945,0.0075581395348837815,43
ksas_m4_p09_i,4-9-i.csv,game_rot_vec_z,-0.723,0.321,-0.36725581395348833,43
ksas_m4_p09_i,4-9-i.csv,magn_field_x,15.002,37.346,27.228186046511624,43
ksas_m4_p09_i,4-9-i.csv,magn_field_y,-40.582,35.663,-18.26320930232558,43
ksas_m4_p09_i,4-9-i.csv,magn_field_z,-18.797,19.495,2.475488372093024,43
ksas_m5_p01_d,5-1-d.csv,accelerometer_x,-2.196,8.772,3.2167250000000003,40
ksas_m5_p01_d,5-1-d.csv,accelerometer_y,-19.237,6.156,-8.911600000000002,40
ksas_m5_p01_d,5-1-d.csv,accelerometer_z,-11.71,18.704,1.3705249999999998,40
ksas_m5_p01_d,5-1-d.csv,gravity_x,-0.093,6.199,3.9989,40
ksas_m5_p01_d,5-1-d.csv,gravity_y,-9.683,2.676,-4.5139749999999985,40
ksas_m5_p01_d,5-1-d.csv,gravity_z,-1.942,8.004,4.233524999999999,40
ksas_m5_p01_d,5-1-d.csv,gyros_x,-4.888,5.675,1.187275,40
ksas_m5_p01_d,5-1-d.csv,gyros_y,-0.765,3.432,1.1033750000000002,40
ksas_m5_p01_d,5-1-d.csv,gyros_z,-5.128,2.253,-1.3021999999999994,40
ksas_m5_p01_d,5-1-d.csv,lin_accel_x,-7.818,5.79,0.46712499999999996,40
ksas_m5_p01_d,5-1-d.csv,lin_accel_y,-17.626,3.463,-2.9297249999999986,40
ksas_m5_p01_d,5-1-d.csv,lin_accel_z,-19.36,11.03,-0.9262499999999999,40
ksas_m5_p01_d,5-1-d.csv,game_rot_vec_x,-0.613,0.123,-0.27565000000000006,40
ksas_m5_p01_d,5-1-d.csv,game_rot_vec_y,-0.5,-0.289,-0.36785,40
ksas_m5_p01_d,5-1-d.csv,game_rot_vec_z,-0.087,0.413,0.112175,40
ksas_m5_p01_d,5-1-d.csv,magn_field_x,-9.938,15.193,2.3675500000000005,40
ksas_m5_p01_d,5-1-d.csv,magn_field_y,2.669,45.396,30.853475000000003,40
ksas_m5_p01_d,5-1-d.csv,magn_field_z,-37.349,5.069,-15.926200000000003,40
ksas_m5_p01_i,5-1-i.csv,accelerometer_x,-14.231,5.653,-4.4942857142857155,42
ksas_m5_p01_i,5-1-i.csv,accelerometer_y,-21.102,3.16,-8.154333333333334,42
ksas_m5_p01_i,5-1-i.csv,accelerometer_z,-4.135,21.007,2.4801666666666664,42
ksas_m5_p01_i,5-1-i.csv,gravity_x,-8.343,-0.365,-4.88647619047619,42
ksas_m5_p01_i,5-1-i.csv,gravity_y,-9.304,5.012,-2.854880952380952,42
ksas_m5_p01_i,5-1-i.csv,gravity_z,-3.171,8.224,4.609619047619047,42
ksas_m5_p01_i,5-1-i.csv,gyros_x,-7.63,3.362,-0.025595238095238185,42
ksas_m5_p01_i,5-1-i.csv,gyros_y,-5.249,0.95,-1.4813095238095235,42
ksas_m5_p01_i,5-1-i.csv,gyros_z,-3.273,7.636,1.9913333333333336,42
ksas_m5_p01_i,5-1-i.csv,lin_accel_x,-9.771,11.502,0.015095238095238182,42
ksas_m5_p01_i,5-1-i.csv,lin_accel_y,-17.328,7.259,-4.764190476190477,42
ksas_m5_p01_i,5-1-i.csv,lin_accel_z,-9.263,13.379,-0.8802142857142857,42
ksas_m5_p01_i,5-1-i.csv,game_rot_vec_x,-0.371,0.282,-0.0862857142857143,42
ksas_m5_p01_i,5-1-i.csv,game_rot_vec_y,0.235,0.727,0.419547619047619,42
ksas_m5_p01_i,5-1-i.csv,game_rot_vec_z,-0.507,0.019,-0.1655238095238095,42
ksas_m5_p01_i,5-1-i.csv,magn_field_x,-24.059,39.796,16.892166666666668,42
ksas_m5_p01_i,5-1-i.csv,magn_field_y,-9.38,48.741,25.246119047619047,42
ksas_m5_p01_i,5-1-i.csv,magn_field_z,-30.847,14.873,-9.903976190476191,42
ksas_m5_p10_d,5-10-d.csv,accelerometer_x,-13.74,22.525,1.4612758620689659,29
ksas_m5_p10_d,5-10-d.csv,accelerometer_y,-38.489,14.832,-12.354172413793105,29
ksas_m5_p10_d,5-10-d.csv,accelerometer_z,-32.221,25.091,-10.35358620689655,29
ksas_m5_p10_d,5-10-d.csv,gravity_x,-2.317,9.704,4.321206896551724,29
ksas_m5_p10_d,5-10-d.csv,gravity_y,-9.547,2.357,-3.832379310344828,29
ksas_m5_p10_d,5-10-d.csv,gravity_z,-6.268,7.492,0.9129310344827589,29
ksas_m5_p10_d,5-10-d.csv,gyros_x,-7.4,0.668,-3.612275862068966,29
ksas_m5_p10_d,5-10-d.csv,gyros_y,-2.319,11.551,4.149793103448276,29
ksas_m5_p10_d,5-10-d.csv,gyros_z,-7.876,1.404,-1.774689655172414,29
ksas_m5_p10_d,5-10-d.csv,lin_accel_x,-21.734,10.403,-2.4067241379310342,29
ksas_m5_p10_d,5-10-d.csv,lin_accel_y,-39.269,15.201,-6.137931034482759,29
ksas_m5_p10_d,5-10-d.csv,lin_accel_z,-22.007,18.102,-8.236103448275863,29
ksas_m5_p10_d,5-10-d.csv,game_rot_vec_x,-0.831,0.778,-0.11451724137931037,29
ksas_m5_p10_d,5-10-d.csv,game_rot_vec_y,-0.347,0.368,-0.017241379310344827,29
ksas_m5_p10_d,5-10-d.csv,game_rot_vec_z,-0.461,0.71,0.2833793103448276,29
ksas_m5_p10_d,5-10-d.csv,magn_field_x,-35.706,-12.326,-20.51006896551725,29
ksas_m5_p10_d,5-10-d.csv,magn_field_y,8.519,40.492,27.646137931034488,29
ksas_m5_p10_d,5-10-d.csv,magn_field_z,-29.614,5.103,-9.695379310344828,29
ksas_m5_p10_i,5-10-i.csv,accelerometer_x,-14.286,28.227,0.004318181818181888,22
ksas_m5_p10_i,5-10-i.csv,accelerometer_y,-39.93,10.305,-13.259500000000001,22
ksas_m5_p10_i,5-10-i.csv,accelerometer_z,-32.86,6.946,-14.36018181818182,22
ksas_m5_p10_i,5-10-i.csv,gravity_x,-9.736,-0.012,-3.3996818181818185,22
ksas_m5_p10_i,5-10-i.csv,gravity_y,-9.116,0.231,-4.127545454545454,22
ksas_m5_p10_i,5-10-i.csv,gravity_z,-5.423,9.55,2.416727272727273,22
ksas_m5_p10_i,5-10-i.csv,gyros_x,-10.464,-0.034,-3.7033181818181826,22
ksas_m5_p10_i,5-10-i.csv,gyros_y,-17.39,0.233,-7.034045454545453,22
ksas_m5_p10_i,5-10-i.csv,gyros_z,-3.077,8.454,1.981863636363637,22
ksas_m5_p10_i,5-10-i.csv,lin_accel_x,-8.392,33.158,4.674363636363638,22
ksas_m5_p10_i,5-10-i.csv,lin_accel_y,-36.512,16.316,-5.1101363636363635,22
ksas_m5_p10_i,5-10-i.csv,lin_accel_z,-25.254,11.815,-7.432318181818181,22
ksas_m5_p10_i,5-10-i.csv,game_rot_vec_x,-0.456,-0.105,-0.2680454545454546,22
ksas_m5_p10_i,5-10-i.csv,game_rot_vec_y,-0.103,0.784,0.3979545454545455,22
ksas_m5_p10_i,5-10-i.csv,game_rot_vec_z,-0.499,0.697,0.20804545454545453,22
ksas_m5_p10_i,5-10-i.csv,magn_field_x,2.075,33.842,14.760636363636365,22
ksas_m5_p10_i,5-10-i.csv,magn_field_y,19.85,40.028,31.65695454545454,22
ksas_m5_p10_i,5-10-i.csv,magn_field_z,-21.823,10.315,-7.427318181818181,22
ksas_m5_p11_d,5-11-d.csv,accelerometer_x,-1.274,11.341,4.190434782608696,23
ksas_m5_p11_d,5-11-d.csv,accelerometer_y,-20.961,8.461,-4.118173913043479,23
ksas_m5_p11_d,5-11-d.csv,accelerometer_z,-27.662,10.089,-13.976608695652171,23
ksas_m5_p11_d,5-11-d.csv,gravity_x,-2.671,9.563,5.082695652173913,23
ksas_m5_p11_d,5-11-d.csv,gravity_y,-5.888,2.781,-1.0931739130434786,23
ksas_m5_p11_d,5-11-d.csv,gravity_z,-9.067,2.278,-3.883130434782609,23
ksas_m5_p11_d,5-11-d.csv,gyros_x,-6.252,0.478,-3.0770869565217396,23
ksas_m5_p11_d,5-11-d.csv,gyros_y,-1.011,10.467,4.148260869565218,23
ksas_m5_p11_d,5-11-d.csv,gyros_z,-2.392,2.748,-0.35569565217391286,23
ksas_m5_p11_d,5-11-d.csv,lin_accel_x,-10.828,8.101,-0.8129130434782607,23
ksas_m5_p11_d,5-11-d.csv,lin_accel_y,-20.522,15.196,-1.275043478260869,23
ksas_m5_p11_d,5-11-d.csv,lin_accel_z,-12.18,8.139,-3.1254782608695657,23
ksas_m5_p11_d,5-11-d.csv,game_rot_vec_x,-0.834,0.803,0.02756521739130439,23
ksas_m5_p11_d,5-11-d.csv,game_rot_vec_y,-0.523,0.524,-0.07956521739130429,23
ksas_m5_p11_d,5-11-d.csv,game_rot_vec_z,-0.22,0.48,0.2111739130434783,23
ksas_m5_p11_d,5-11-d.csv,magn_field_x,-39.444,-13.248,-26.16734782608696,23
ksas_m5_p11_d,5-11-d.csv,magn_field_y,11.85,34.621,23.65152173913044,23
ksas_m5_p11_d,5-11-d.csv,magn_field_z,-16.193,23.505,8.167782608695651,23
ksas_m5_p11_i,5-11-i.csv,accelerometer_x,-15.919,9.725,-1.7228333333333339,24
ksas_m5_p11_i,5-11-i.csv,accelerometer_y,-26.487,1.264,-8.980041666666665,24
ksas_m5_p11_i,5-11-i.csv,accelerometer_z,-22.735,10.719,-13.503708333333336,24
ksas_m5_p11_i,5-11-i.csv,gravity_x,-9.686,0.713,-4.751916666666667,24
ksas_m5_p11_i,5-11-i.csv,gravity_y,-7.826,2.774,-1.8641666666666667,24
ksas_m5_p11_i,5-11-i.csv,gravity_z,-7.909,9.092,0.14587500000000006,24
ksas_m5_p11_i,5-11-i.csv,gyros_x,-7.523,0.512,-3.8384166666666673,24
ksas_m5_p11_i,5-11-i.csv,gyros_y,-11.915,-0.184,-5.6053749999999996,24
ksas_m5_p11_i,5-11-i.csv,gyros_z,-1.377,4.822,1.4212916666666666,24
ksas_m5_p11_i,5-11-i.csv,lin_accel_x,-9.204,17.32,5.371250000000001,24
ksas_m5_p11_i,5-11-i.csv,lin_accel_y,-26.006,12.506,-5.206249999999997,24
ksas_m5_p11_i,5-11-i.csv,lin_accel_z,-14.929,6.695,-6.535041666666667,24
ksas_m5_p11_i,5-11-i.csv,game_rot_vec_x,-0.599,-0.191,-0.4220000000000001,24
ksas_m5_p11_i,5-11-i.csv,game_rot_vec_y,0.006,0.75,0.4698749999999999,24
ksas_m5_p11_i,5-11-i.csv,game_rot_vec_z,-0.37,0.85,0.3505,24
ksas_m5_p11_i,5-11-i.csv,magn_field_x,-6.775,37.624,15.103166666666665,24
ksas_m5_p11_i,5-11-i.csv,magn_field_y,10.114,41.071,27.48008333333334,24
ksas_m5_p11_i,5-11-i.csv,magn_field_z,-14.365,21.361,3.193166666666666,24
ksas_m5_p12_d,5-12-d.csv,accelerometer_x,-13.717,30.188,12.110166666666666,24
ksas_m5_p12_d,5-12-d.csv,accelerometer_y,-23.137,-3.596,-14.19341666666667,24
ksas_m5_p12_d,5-12-d.csv,accelerometer_z,-16.546,8.164,-7.427291666666669,24
ksas_m5_p12_d,5-12-d.csv,gravity_x,-0.886,8.049,2.8584583333333344,24
ksas_m5_p12_d,5-12-d.csv,gravity_y,-8.136,-1.5,-4.443124999999999,24
ksas_m5_p12_d,5-12-d.csv,gravity_z,-5.565,9.645,3.9925416666666664,24
ksas_m5_p12_d,5-12-d.csv,gyros_x,-3.224,1.81,0.08704166666666663,24
ksas_m5_p12_d,5-12-d.csv,gyros_y,0.385,11.56,6.0184999999999995,24
ksas_m5_p12_d,5-12-d.csv,gyros_z,-5.646,-0.661,-3.6102083333333326,24
ksas_m5_p12_d,5-12-d.csv,lin_accel_x,-18.879,22.911,1.1475416666666662,24
ksas_m5_p12_d,5-12-d.csv,lin_accel_y,-19.76,25.665,-4.908083333333334,24
ksas_m5_p12_d,5-12-d.csv,lin_accel_z,-23.229,15.455,-6.051291666666668,24
ksas_m5_p12_d,5-12-d.csv,game_rot_vec_x,-0.473,0.447,-0.02679166666666667,24
ksas_m5_p12_d,5-12-d.csv,game_rot_vec_y,-0.686,0.762,-0.05745833333333334,24
ksas_m5_p12_d,5-12-d.csv,game_rot_vec_z,-0.523,0.74,0.42025000000000007,24
ksas_m5_p12_d,5-12-d.csv,magn_field_x,-38.112,26.46,-9.040625,24
ksas_m5_p12_d,5-12-d.csv,magn_field_y,-16.133,25.613,3.564458333333334,24
ksas_m5_p12_d,5-12-d.csv,magn_field_z,-36.9,26.208,-11.352000000000002,24
ksas_m5_p12_i,5-12-i.csv,accelerometer_x,-17.689,14.528,-2.570666666666666,27
ksas_m5_p12_i,5-12-i.csv,accelerometer_y,-29.872,11.265,-13.127925925925929,27
ksas_m5_p12_i,5-12-i.csv,accelerometer_z,-27.416,23.957,-11.926666666666668,27
ksas_m5_p12_i,5-12-i.csv,gravity_x,-9.801,4.584,-3.9689999999999994,27
ksas_m5_p12_i,5-12-i.csv,gravity_y,-8.02,1.2,-2.8133703703703703,27
ksas_m5_p12_i,5-12-i.csv,gravity_z,-6.89,8.931,1.5594074074074074,27
ksas_m5_p12_i,5-12-i.csv,gyros_x,-5.621,-0.674,-3.327592592592593,27
ksas_m5_p12_i,5-12-i.csv,gyros_y,-12.468,1.156,-5.0457777777777775,27
ksas_m5_p12_i,5-12-i.csv,gyros_z,-0.649,5.978,3.128296296296296,27
ksas_m5_p12_i,5-12-i.csv,lin_accel_x,-13.012,18.485,3.904518518518517,27
ksas_m5_p12_i,5-12-i.csv,lin_accel_y,-29.664,23.974,-7.152259259259256,27
ksas_m5_p12_i,5-12-i.csv,lin_accel_z,-22.096,15.136,-6.901629629629633,27
ksas_m5_p12_i,5-12-i.csv,game_rot_vec_x,-0.209,0.255,0.025888888888888874,27
ksas_m5_p12_i,5-12-i.csv,game_rot_vec_y,-0.885,0.89,0.1698148148148148,27
ksas_m5_p12_i,5-12-i.csv,game_rot_vec_z,-0.39,0.448,0.030444444444444437,27
ksas_m5_p12_i,5-12-i.csv,magn_field_x,-37.337,38.792,7.987296296296296,27
ksas_m5_p12_i,5-12-i.csv,magn_field_y,-18.883,27.522,2.9825925925925922,27
ksas_m5_p12_i,5-12-i.csv,magn_field_z,-21.826,34.583,7.128111111111115,27
ksas_m5_p13_d,5-13-d.csv,accelerometer_x,-7.954,16.395,3.5406666666666657,36
ksas_m5_p13_d,5-13-d.csv,accelerometer_y,-22.903,7.757,-8.713666666666663,36
ksas_m5_p13_d,5-13-d.csv,accelerometer_z,-10.644,19.429,-1.2511666666666659,36
ksas_m5_p13_d,5-13-d.csv,gravity_x,1.019,9.535,4.6350833333333314,36
ksas_m5_p13_d,5-13-d.csv,gravity_y,-7.197,-1.638,-4.870916666666669,36
ksas_m5_p13_d,5-13-d.csv,gravity_z,-7.024,7.73,-0.22924999999999965,36
ksas_m5_p13_d,5-13-d.csv,gyros_x,-4.641,1.341,-0.9719722222222225,36
ksas_m5_p13_d,5-13-d.csv,gyros_y,-2.168,9.925,2.5752222222222216,36
ksas_m5_p13_d,5-13-d.csv,gyros_z,-6.627,0.297,-2.4042500000000007,36
ksas_m5_p13_d,5-13-d.csv,lin_accel_x,-13.456,18.87,-0.7055277777777775,36
ksas_m5_p13_d,5-13-d.csv,lin_accel_y,-16.539,14.497,-2.831444444444445,36
ksas_m5_p13_d,5-13-d.csv,lin_accel_z,-10.042,11.721,0.29330555555555576,36
ksas_m5_p13_d,5-13-d.csv,game_rot_vec_x,-0.609,0.656,0.004916666666666671,36
ksas_m5_p13_d,5-13-d.csv,game_rot_vec_y,-0.6,0.883,0.07986111111111116,36
ksas_m5_p13_d,5-13-d.csv,game_rot_vec_z,-0.467,0.73,0.23180555555555557,36
ksas_m5_p13_d,5-13-d.csv,magn_field_x,-39.543,3.56,-15.927194444444446,36
ksas_m5_p13_d,5-13-d.csv,magn_field_y,-6.526,11.893,2.745361111111111,36
ksas_m5_p13_d,5-13-d.csv,magn_field_z,-26.755,40.569,20.90008333333334,36
ksas_m5_p13_i,5-13-i.csv,accelerometer_x,-30.323,7.252,-3.8319411764705893,34
ksas_m5_p13_i,5-13-i.csv,accelerometer_y,-32.848,5.061,-11.11579411764706,34
ksas_m5_p13_i,5-13-i.csv,accelerometer_z,-14.516,25.961,-4.444499999999998,34
ksas_m5_p13_i,5-13-i.csv,gravity_x,-9.708,0.263,-4.729529411764706,34
ksas_m5_p13_i,5-13-i.csv,gravity_y,-8.363,1.763,-3.7236764705882357,34
ksas_m5_p13_i,5-13-i.csv,gravity_z,-5.541,8.215,2.3130294117647057,34
ksas_m5_p13_i,5-13-i.csv,gyros_x,-7.379,0.603,-1.6668529411764705,34
ksas_m5_p13_i,5-13-i.csv,gyros_y,-9.563,1.477,-2.965970588235294,34
ksas_m5_p13_i,5-13-i.csv,gyros_z,-0.751,8.479,2.658323529411764,34
ksas_m5_p13_i,5-13-i.csv,lin_accel_x,-27.324,16.861,1.6227647058823529,34
ksas_m5_p13_i,5-13-i.csv,lin_accel_y,-28.914,14.488,-5.543823529411764,34
ksas_m5_p13_i,5-13-i.csv,lin_accel_z,-14.486,17.923,-2.0873529411764715,34
ksas_m5_p13_i,5-13-i.csv,game_rot_vec_x,-0.747,-0.179,-0.41041176470588225,34
ksas_m5_p13_i,5-13-i.csv,game_rot_vec_y,-0.077,0.635,0.3222941176470588,34
ksas_m5_p13_i,5-13-i.csv,game_rot_vec_z,-0.279,0.758,0.3347647058823529,34
ksas_m5_p13_i,5-13-i.csv,magn_field_x,2.106,33.334,17.495382352941178,34
ksas_m5_p13_i,5-13-i.csv,magn_field_y,-30.841,17.113,-4.900205882352942,34
ksas_m5_p13_i,5-13-i.csv,magn_field_z,-39.58,33.981,2.2502941176470577,34
ksas_m5_p14_d,5-14-d.csv,accelerometer_x,-13.154,15.61,-0.0774761904761903,42
ksas_m5_p14_d,5-14-d.csv,accelerometer_y,-26.085,17.054,-8.55838095238095,42
ksas_m5_p14_d,5-14-d.csv,accelerometer_z,-22.68,14.631,-3.35202380952381,42
ksas_m5_p14_d,5-14-d.csv,gravity_x,-2.853,9.796,4.084785714285713,42
ksas_m5_p14_d,5-14-d.csv,gravity_y,-9.549,0.063,-5.003619047619047,42
ksas_m5_p14_d,5-14-d.csv,gravity_z,-6.866,5.433,0.6777619047619046,42
ksas_m5_p14_d,5-14-d.csv,gyros_x,-5.826,-0.069,-2.6264999999999996,42
ksas_m5_p14_d,5-14-d.csv,gyros_y,-0.384,10.892,3.272166666666667,42
ksas_m5_p14_d,5-14-d.csv,gyros_z,-5.545,1.264,-0.8712619047619043,42
ksas_m5_p14_d,5-14-d.csv,lin_accel_x,-22.127,7.737,-1.3378809523809518,42
ksas_m5_p14_d,5-14-d.csv,lin_accel_y,-21.951,18.591,-2.303761904761905,42
ksas_m5_p14_d,5-14-d.csv,lin_accel_z,-9.168,9.433,-1.5341666666666665,42
ksas_m5_p14_d,5-14-d.csv,game_rot_vec_x,-0.83,0.784,-0.1502619047619047,42
ksas_m5_p14_d,5-14-d.csv,game_rot_vec_y,-0.462,0.402,-0.09492857142857143,42
ksas_m5_p14_d,5-14-d.csv,game_rot_vec_z,-0.436,0.712,0.30499999999999994,42
ksas_m5_p14_d,5-14-d.csv,magn_field_x,-52.696,6.773,-22.81583333333333,42
ksas_m5_p14_d,5-14-d.csv,magn_field_y,12.66,56.595,38.42909523809524,42
ksas_m5_p14_d,5-14-d.csv,magn_field_z,-23.247,27.226,-5.061928571428571,42
ksas_m5_p14_i,5-14-i.csv,accelerometer_x,-16.906,15.016,1.3986071428571425,28
ksas_m5_p14_i,5-14-i.csv,accelerometer_y,-37.328,2.169,-12.875535714285714,28
ksas_m5_p14_i,5-14-i.csv,accelerometer_z,-20.705,17.684,-7.707642857142858,28
ksas_m5_p14_i,5-14-i.csv,gravity_x,-9.793,1.542,-5.022107142857143,28
ksas_m5_p14_i,5-14-i.csv,gravity_y,-9.25,1.055,-4.341214285714288,28
ksas_m5_p14_i,5-14-i.csv,gravity_z,-6.616,5.728,-0.10410714285714288,28
ksas_m5_p14_i,5-14-i.csv,gyros_x,-6.91,0.049,-3.327035714285715,28
ksas_m5_p14_i,5-14-i.csv,gyros_y,-13.796,2.944,-3.9672142857142854,28
ksas_m5_p14_i,5-14-i.csv,gyros_z,-3.299,6.724,1.3697499999999998,28
ksas_m5_p14_i,5-14-i.csv,lin_accel_x,-9.571,23.552,4.328071428571428,28
ksas_m5_p14_i,5-14-i.csv,lin_accel_y,-33.996,7.847,-6.951892857142856,28
ksas_m5_p14_i,5-14-i.csv,lin_accel_z,-15.771,13.501,-4.857071428571429,28
ksas_m5_p14_i,5-14-i.csv,game_rot_vec_x,-0.304,0.096,-0.07589285714285714,28
ksas_m5_p14_i,5-14-i.csv,game_rot_vec_y,-0.887,0.911,0.14289285714285713,28
ksas_m5_p14_i,5-14-i.csv,game_rot_vec_z,-0.405,0.568,0.14164285714285715,28
ksas_m5_p14_i,5-14-i.csv,magn_field_x,4.338,52.382,26.556285714285714,28
ksas_m5_p14_i,5-14-i.csv,magn_field_y,3.893,53.639,33.662464285714286,28
ksas_m5_p14_i,5-14-i.csv,magn_field_z,-36.197,23.541,-1.0074285714285707,28
ksas_m5_p15_d,5-15-d.csv,accelerometer_x,-6.733,16.247,5.221400000000001,30
ksas_m5_p15_d,5-15-d.csv,accelerometer_y,-21.66,2.909,-9.093266666666668,30
ksas_m5_p15_d,5-15-d.csv,accelerometer_z,-19.75,7.022,-5.315900000000001,30
ksas_m5_p15_d,5-15-d.csv,gravity_x,-0.085,8.756,4.995533333333335,30
ksas_m5_p15_d,5-15-d.csv,gravity_y,-9.296,-0.853,-4.7734000000000005,30
ksas_m5_p15_d,5-15-d.csv,gravity_z,-3.761,7.848,2.1124666666666667,30
ksas_m5_p15_d,5-15-d.csv,gyros_x,-2.169,0.13,-0.7382000000000001,30
ksas_m5_p15_d,5-15-d.csv,gyros_y,-0.26,12.344,3.5240666666666667,30
ksas_m5_p15_d,5-15-d.csv,gyros_z,-6.166,0.91,-2.2945333333333333,30
ksas_m5_p15_d,5-15-d.csv,lin_accel_x,-14.327,7.803,0.07609999999999997,30
ksas_m5_p15_d,5-15-d.csv,lin_accel_y,-17.897,5.966,-1.8068,30
ksas_m5_p15_d,5-15-d.csv,lin_accel_z,-13.946,1.815,-2.5259,30
ksas_m5_p15_d,5-15-d.csv,game_rot_vec_x,-0.567,0.516,-0.05803333333333331,30
ksas_m5_p15_d,5-15-d.csv,game_rot_vec_y,-0.563,0.615,0.04226666666666665,30
ksas_m5_p15_d,5-15-d.csv,game_rot_vec_z,-0.621,0.741,0.21776666666666664,30
ksas_m5_p15_d,5-15-d.csv,magn_field_x,-41.098,14.822,-16.8351,30
ksas_m5_p15_d,5-15-d.csv,magn_field_y,-13.289,26.334,9.180299999999999,30
ksas_m5_p15_d,5-15-d.csv,magn_field_z,-18.419,33.449,11.782333333333334,30
ksas_m5_p15_i,5-15-i.csv,accelerometer_x,-16.106,19.412,-1.9999411764705892,34
ksas_m5_p15_i,5-15-i.csv,accelerometer_y,-29.235,10.934,-9.08858823529412,34
ksas_m5_p15_i,5-15-i.csv,accelerometer_z,-9.184,20.605,0.009705882352941493,34
ksas_m5_p15_i,5-15-i.csv,gravity_x,-6.631,2.161,-3.5745588235294115,34
ksas_m5_p15_i,5-15-i.csv,gravity_y,-9.367,-0.819,-5.33291176470588,34
ksas_m5_p15_i,5-15-i.csv,gravity_z,-4.542,8.108,3.0668529411764704,34
ksas_m5_p15_i,5-15-i.csv,gyros_x,-5.317,3.833,0.569088235294118,34
ksas_m5_p15_i,5-15-i.csv,gyros_y,-7.865,0.72,-2.0682058823529403,34
ksas_m5_p15_i,5-15-i.csv,gyros_z,-0.324,8.712,2.9292647058823538,34
ksas_m5_p15_i,5-15-i.csv,lin_accel_x,-14.935,25.445,2.211294117647059,34
ksas_m5_p15_i,5-15-i.csv,lin_accel_y,-26.914,11.739,-2.835323529411764,34
ksas_m5_p15_i,5-15-i.csv,lin_accel_z,-15.941,13.175,-1.6856176470588242,34
ksas_m5_p15_i,5-15-i.csv,game_rot_vec_x,-0.403,-0.009,-0.20020588235294112,34
ksas_m5_p15_i,5-15-i.csv,game_rot_vec_y,0.251,0.755,0.49441176470588244,34
