method,fold,group_level,group_value,baseline_macro_f1,metric_macro_f1,macro_f1_drop,baseline_balanced_accuracy,metric_balanced_accuracy,balanced_accuracy_drop,repeat,positive_macro_f1_drop,normalized_positive_drop
permutation,4,channel,game_rot_vec_y,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,0,0.0,0.0
permutation,4,channel,game_rot_vec_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,1,0.0,0.0
permutation,4,channel,game_rot_vec_y,0.8970969089390142,0.8727226720647773,0.0243742368742369,0.8958333333333334,0.875,0.02083333333333337,2,0.0243742368742369,0.2046261453496171
permutation,4,channel,game_rot_vec_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,3,0.0,0.0
permutation,4,channel,game_rot_vec_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,4,0.0,0.0
permutation,4,channel,game_rot_vec_z,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,0,0.0,0.0
permutation,4,channel,game_rot_vec_z,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,1,0.0,0.0
permutation,4,channel,game_rot_vec_z,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,2,0.0,0.0
permutation,4,channel,game_rot_vec_z,0.8970969089390142,0.9165849673202615,-0.019488058381247342,0.8958333333333334,0.9166666666666666,-0.02083333333333326,3,0.0,0.0
permutation,4,channel,game_rot_vec_z,0.8970969089390142,0.8953703703703705,0.0017265385686436874,0.8958333333333334,0.8958333333333334,0.0,4,0.0017265385686436874,0.014494604853554574
permutation,4,channel,gravity_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,0,0.0,0.0
permutation,4,channel,gravity_x,0.8970969089390142,0.9374183006535949,-0.04032139171458071,0.8958333333333334,0.9375,-0.04166666666666663,1,0.0,0.0
permutation,4,channel,gravity_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,2,0.0,0.0
permutation,4,channel,gravity_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,3,0.0,0.0
permutation,4,channel,gravity_x,0.8970969089390142,0.9374183006535949,-0.04032139171458071,0.8958333333333334,0.9375,-0.04166666666666663,4,0.0,0.0
permutation,4,channel,gravity_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,0,0.0,0.0
permutation,4,channel,gravity_y,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,1,0.0,0.0
permutation,4,channel,gravity_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,2,0.0,0.0
permutation,4,channel,gravity_y,0.8970969089390142,0.8727226720647773,0.0243742368742369,0.8958333333333334,0.875,0.02083333333333337,3,0.0243742368742369,0.2046261453496171
permutation,4,channel,gravity_y,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,4,0.0,0.0
permutation,4,channel,gravity_z,0.8970969089390142,0.8953081232492998,0.0017887856897144117,0.8958333333333334,0.8958333333333334,0.0,0,0.0017887856897144117,0.015017180740116029
permutation,4,channel,gravity_z,0.8970969089390142,0.9166666666666666,-0.01956975772765246,0.8958333333333334,0.9166666666666666,-0.02083333333333326,1,0.0,0.0
permutation,4,channel,gravity_z,0.8970969089390142,0.8969771241830066,0.00011978475600760152,0.8958333333333334,0.8958333333333334,0.0,2,0.00011978475600760152,0.0010056147817036948
permutation,4,channel,gravity_z,0.8970969089390142,0.9165849673202615,-0.019488058381247342,0.8958333333333334,0.9166666666666666,-0.02083333333333326,3,0.0,0.0
permutation,4,channel,gravity_z,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,4,0.0,0.0
permutation,4,channel,gyros_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,0,0.0,0.0
permutation,4,channel,gyros_x,0.8970969089390142,0.8740384615384614,0.02305844740055274,0.8958333333333334,0.875,0.02083333333333337,1,0.02305844740055274,0.19357985374751252
permutation,4,channel,gyros_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,2,0.0,0.0
permutation,4,channel,gyros_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,3,0.0,0.0
permutation,4,channel,gyros_x,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,4,0.0,0.0
permutation,4,channel,gyros_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,0,0.0,0.0
permutation,4,channel,gyros_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,1,0.0,0.0
permutation,4,channel,gyros_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,2,0.0,0.0
permutation,4,channel,gyros_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,3,0.0,0.0
permutation,4,channel,gyros_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,4,0.0,0.0
permutation,4,channel,gyros_z,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,0,0.0,0.0
permutation,4,channel,gyros_z,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,1,0.0,0.0
permutation,4,channel,gyros_z,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,2,0.0,0.0
permutation,4,channel,gyros_z,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,3,0.0,0.0
permutation,4,channel,gyros_z,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,4,0.0,0.0
permutation,4,channel,lin_accel_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,0,0.0,0.0
permutation,4,channel,lin_accel_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,1,0.0,0.0
permutation,4,channel,lin_accel_x,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,2,0.0,0.0
permutation,4,channel,lin_accel_x,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,3,0.0,0.0
permutation,4,channel,lin_accel_x,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,4,0.0,0.0
permutation,4,channel,lin_accel_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,0,0.0,0.0
permutation,4,channel,lin_accel_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,1,0.0,0.0
permutation,4,channel,lin_accel_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,2,0.0,0.0
permutation,4,channel,lin_accel_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,3,0.0,0.0
permutation,4,channel,lin_accel_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,4,0.0,0.0
permutation,4,channel,lin_accel_z,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,0,0.0,0.0
permutation,4,channel,lin_accel_z,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,1,0.0,0.0
permutation,4,channel,lin_accel_z,0.8970969089390142,0.8727226720647773,0.0243742368742369,0.8958333333333334,0.875,0.02083333333333337,2,0.0243742368742369,0.2046261453496171
permutation,4,channel,lin_accel_z,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,3,0.0,0.0
permutation,4,channel,lin_accel_z,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,4,0.0,0.0
permutation,4,channel,magn_field_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,0,0.0,0.0
permutation,4,channel,magn_field_x,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,1,0.0,0.0
permutation,4,channel,magn_field_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,2,0.0,0.0
permutation,4,channel,magn_field_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,3,0.0,0.0
permutation,4,channel,magn_field_x,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,4,0.0,0.0
permutation,4,channel,magn_field_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,0,0.0,0.0
permutation,4,channel,magn_field_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,1,0.0,0.0
permutation,4,channel,magn_field_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,2,0.0,0.0
permutation,4,channel,magn_field_y,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,3,0.0,0.0
permutation,4,channel,magn_field_y,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,4,0.0,0.0
permutation,4,channel,magn_field_z,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,0,0.0,0.0
permutation,4,channel,magn_field_z,0.8970969089390142,0.9175925925925926,-0.020495683653578456,0.8958333333333334,0.9166666666666666,-0.02083333333333326,1,0.0,0.0
permutation,4,channel,magn_field_z,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,2,0.0,0.0
permutation,4,channel,magn_field_z,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,3,0.0,0.0
permutation,4,channel,magn_field_z,0.8970969089390142,0.8970969089390142,0.0,0.8958333333333334,0.8958333333333334,0.0,4,0.0,0.0
